dtg,stmid,sname,tcvmax,tctype,rlat,rlon,vmax,pmin,dir,spd,trkdir,trkspd,r34m,r34ne,r34se,r34sw,r34nw,r50m,r50ne,r50se,r50sw,r50nw,tccode,wncode,dirtype,posttype,roci,poci,alf,depth,rmax,tdo,
2005011300,w01.2005,9X-W01,TY,NN,5.2,153.1,15,1006,270,12,270,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011306,w01.2005,9X-W01,TY,NN,5.2,152.1,15,1006,270,12,270,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011312,w01.2005,9X-W01,TY,NN,5.2,150.7,20,1004,270,12,270,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,120,1006,NaN,NaN,50,NaN,
2005011318,01w.2005,KULAP,TY,NN,5.1,149.7,25,1002,268,12,268,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011400,01w.2005,KULAP,TY,NN,5.1,148.8,25,1002,267,9,267,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011406,01w.2005,KULAP,TY,NN,5.4,147.9,30,1000,280,9,280,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011412,01w.2005,KULAP,TY,NN,5.8,147.1,30,1000,292,9,292,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TD,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011418,01w.2005,KULAP,TY,NN,6.5,147.4,35,997,336,6,336,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011500,01w.2005,KULAP,TY,NN,7.3,147.5,35,997,15,8,15,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011506,01w.2005,KULAP,TY,NN,8.2,147.5,40,994,3,9,3,9,65,80,50,50,80,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011512,01w.2005,KULAP,TY,NN,9.3,147.5,40,994,360,10,360,10,62,50,60,70,70,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011518,01w.2005,KULAP,TY,NN,10.4,147.1,45,991,350,11,350,11,60,70,50,50,70,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011600,01w.2005,KULAP,TY,NN,11.4,146.9,45,991,344,11,344,11,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011606,01w.2005,KULAP,TY,NN,12.2,146.9,45,991,354,9,354,9,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011612,01w.2005,KULAP,TY,NN,12.9,147.1,45,991,7,8,7,8,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011618,01w.2005,KULAP,TY,NN,13.6,147.4,45,991,19,7,19,7,70,90,50,50,90,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011700,01w.2005,KULAP,TY,NN,14.3,147.9,45,991,29,8,29,8,65,90,80,50,40,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011706,01w.2005,KULAP,TY,NN,14.9,148.8,55,984,46,9,46,9,65,90,70,50,50,24,30,25,50,20,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011712,01w.2005,KULAP,TY,NN,15.6,149.8,60,980,55,11,55,11,65,90,70,50,50,24,30,25,50,20,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011718,01w.2005,KULAP,TY,NN,16.3,150.7,65,976,53,12,53,12,70,50,70,90,70,25,15,25,90,25,TY,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011800,01w.2005,KULAP,TY,NN,16.9,151.7,65,976,55,11,55,11,65,70,60,80,50,19,20,15,80,10,TY,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011806,01w.2005,KULAP,TY,NN,17.4,152.7,60,980,60,11,60,11,58,65,55,50,60,18,20,15,50,20,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011812,01w.2005,KULAP,TY,NN,18.0,153.8,55,984,61,11,61,11,75,90,80,50,80,30,40,30,50,30,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005011818,01w.2005,KULAP,TY,NN,18.7,155.1,45,991,60,13,60,13,75,90,80,50,80,NaN,NaN,NaN,NaN,NaN,TS,WN,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005031200,w02.2005,9X-W02,TY,NN,6.2,152.8,15,1006,267,10,267,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
2005031206,w02.2005,9X-W02,TY,NN,6.0,151.8,15,1006,267,10,267,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NT,NW,B,B,NaN,NaN,NaN,NaN,NaN,NaN,
