stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1970,TY,NN,NANCY,120,7.5,7.5,12.1,134.3,1970022000,1970022712,8.1,21.4,123.7,149.1,9.2,12.6,5,0,5,ddRI,9X,w01,NaN,NaN,NaN,
02w.1970,STY,NN,OLGA,140,7.0,7.0,22.9,130.2,1970062900,1970070600,11.7,36.2,124.9,139.1,9.7,15.1,8,1,5,ddED,9X,w02,NaN,NaN,NaN,
03w.1970,TS,NN,PAMELA,50,1.2,1.2,9.4,126.3,1970062906,1970063012,7.7,10.7,124.4,127.7,0.9,0.7,0,0,0,NaN,9X,w03,NaN,NaN,NaN,
04w.1970,TS,NN,RUBY,55,4.2,4.2,16.9,121.5,1970071200,1970071606,8.1,22.6,114.8,131.3,2.4,1.5,0,0,0,NaN,9X,w04,24,1970071300,bt,
05w.1970,TS,NN,SALLY,40,2.0,2.0,30.0,162.1,1970072006,1970072206,26.0,34.7,161.1,162.7,0.9,0.4,0,0,0,NaN,9X,w05,24,1970072106,bt,
06w.1970,TS,NN,THERESE,40,1.0,1.0,39.6,168.1,1970080300,1970080400,34.4,44.6,165.5,170.9,0.6,0.4,0,0,0,NaN,9X,w06,NaN,NaN,NaN,
07w.1970,TS,NN,VIOLET,40,3.2,3.2,18.3,119.0,1970080600,1970080906,15.0,21.7,112.5,124.0,1.6,0.8,0,0,0,NaN,9X,w07,12,1970080612,bt,
08w.1970,TY,NN,WILDA,105,6.5,6.5,27.7,130.2,1970080906,1970081518,21.7,42.7,128.1,139.7,8.5,11.5,0,0,5,ddRW,9X,w08,NaN,NaN,NaN,
09w.1970,STY,NN,ANITA,135,6.2,6.2,26.4,137.8,1970081600,1970082206,19.1,42.3,132.4,144.4,8.4,12.3,6,0,7,ddRI,9X,w09,6,1970081606,bt,
10w.1970,TY,NN,BILLIE,110,8.2,8.2,25.8,129.5,1970082306,1970083112,15.5,38.4,125.0,132.3,10.4,14.0,4,0,0,rrRI,9X,w10,6,1970082312,bt,
11w.1970,TY,NN,CLARA,85,8.0,8.0,34.3,152.1,1970082606,1970090306,30.6,36.2,142.3,168.8,8.9,10.0,3,0,2,ddRI,9X,w11,NaN,NaN,NaN,
12w.1970,TS,NN,ELLEN,45,1.8,1.8,24.9,129.8,1970090406,1970090600,22.9,26.3,124.9,136.1,0.9,0.5,0,0,0,NaN,9X,w12,6,1970090412,bt,
13w.1970,TS,NN,FRAN,55,3.5,3.5,24.3,124.6,1970090412,1970090800,20.6,26.5,118.3,130.1,2.5,1.8,0,0,0,NaN,9X,w13,NaN,NaN,NaN,
14w.1970,STY,NN,GEORGIA,140,6.2,6.2,17.3,123.0,1970090800,1970091406,14.4,24.1,115.2,136.1,8.0,11.3,8,0,5,ddRI,9X,w14,NaN,NaN,NaN,
15w.1970,STY,NN,HOPE,150,9.0,9.0,23.9,151.4,1970092006,1970092906,14.2,32.6,142.2,166.5,12.3,18.3,4,1,4,ddED,9X,w15,NaN,NaN,NaN,
16w.1970,TY,NN,IRIS,100,4.0,4.0,18.7,113.4,1970100400,1970100800,15.4,21.3,111.0,115.6,4.5,5.0,0,0,3,ddRW,9X,w16,NaN,NaN,NaN,
