stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1993,TD,NN,NONAME,25,1.2,2.2,7.4,128.7,1993022718,1993030200,4.9,8.8,122.8,135.7,0.3,0.0,0,0,0,NaN,9X,w01,30,1993030100,wn,
02w.1993,TS,NN,IRMA,60,10.5,13.2,8.3,160.5,1993030500,1993031806,3.1,18.2,149.1,173.7,4.6,2.4,0,0,0,NaN,9X,w02,120,1993031000,wn,
03w.1993,TD,NN,NONAME,25,2.2,8.5,7.2,136.1,1993040600,1993041412,6.3,7.9,122.9,147.8,0.6,0.0,0,0,0,NaN,9X,w03,162,1993041218,wn,
04w.1993,TD,NN,NONAME,30,8.8,13.5,7.3,145.7,1993041506,1993042818,5.6,10.2,123.2,164.7,2.2,0.0,0,0,0,NaN,9X,w04,120,1993042006,wn,
05w.1993,TS,NN,JACK,35,5.5,9.0,11.4,155.2,1993051406,1993052306,4.4,15.3,143.6,159.9,1.6,0.3,0,0,0,NaN,9X,w05,66,1993051700,wn,
06w.1993,STY,NN,KORYN,130,13.0,15.5,10.6,139.9,1993061306,1993062818,4.0,22.4,103.8,160.0,11.8,15.0,5,2,4,ddED,9X,w06,60,1993061518,wn,
07w.1993,TS,NN,NONAME,35,2.8,5.0,10.5,127.5,1993061506,1993062006,6.3,16.0,117.9,131.1,0.8,0.1,0,0,0,NaN,9X,w07,48,1993061706,wn,
08w.1993,TY,NN,LEWIS,80,6.5,8.8,13.6,120.2,1993070406,1993071300,7.9,19.4,102.0,137.0,4.1,3.3,2,0,4,ddRI,9X,w08,66,1993070700,wn,
09w.1993,TS,NN,MARIAN,45,3.8,5.8,12.0,132.5,1993071112,1993071706,7.9,20.1,120.5,143.9,1.5,0.6,0,0,0,NaN,9X,w09,48,1993071312,wn,
10w.1993,TY,NN,NATHAN,70,7.0,8.5,21.4,143.5,1993071712,1993072600,10.1,40.2,132.7,156.1,4.3,3.1,0,0,4,ddRW,9X,w10,48,1993071912,wn,
11w.1993,TS,NN,OFELIA,50,3.5,4.0,26.7,134.7,1993072406,1993072806,15.2,40.9,131.1,137.8,1.7,0.9,1,0,0,rrRI,9X,w11,24,1993072506,wn,
12w.1993,TY,NN,PERCY,75,5.2,6.2,29.7,132.1,1993072518,1993080100,19.0,42.6,128.4,139.9,2.7,1.7,2,0,1,ddRI,9X,w12,48,1993072718,wn,
13w.1993,TY,NN,ROBYN,115,10.0,12.0,17.3,141.1,1993073006,1993081106,6.7,40.8,129.0,161.1,11.1,14.3,4,0,4,ddRI,9X,w13,54,1993080112,wn,
14w.1993,TY,NN,STEVE,70,7.5,11.0,16.0,142.7,1993080300,1993081400,8.0,25.3,124.7,155.0,4.9,3.8,0,0,0,NaN,9X,w14,72,1993080600,wn,
15w.1993,TD,NN,NONAME,25,2.0,4.2,8.0,177.3,1993081100,1993081506,6.8,10.5,169.4,184.5,0.5,0.0,0,0,0,NaN,9X,w15,60,1993081312,wn,
16w.1993,TY,NN,TASHA,85,7.5,10.2,15.5,126.3,1993081200,1993082206,7.0,24.5,104.5,152.7,5.2,4.4,0,0,3,ddRW,9X,w16,72,1993081500,wn,
17w.1993,TY,NN,VERNON,85,7.2,11.5,22.5,150.4,1993081700,1993082812,10.1,47.5,140.2,158.6,6.5,6.7,0,0,0,NaN,9X,w17,108,1993082112,wn,
18w.1993,TS,NN,WINONA,45,8.2,10.2,14.1,119.4,1993081906,1993082912,9.0,18.5,106.2,134.0,4.3,2.6,0,0,0,NaN,9X,w18,72,1993082206,wn,
19w.1993,STY,NN,YANCY,130,7.0,8.8,25.8,132.9,1993082712,1993090506,17.0,41.9,125.1,141.7,7.0,9.6,7,0,5,ddRI,9X,w19,42,1993082906,wn,
20w.1993,TS,NN,ZOLA,50,5.2,7.2,25.4,133.2,1993090306,1993091012,16.0,40.9,127.7,150.0,2.5,1.4,0,0,0,NaN,9X,w20,54,1993090512,wn,
