stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1964,TY,NN,TESS,85,8.8,9.2,17.4,140.3,1964051406,1964052312,11.1,33.0,129.5,159.0,6.7,6.2,0,0,2,ddRW,9X,w01,18,1964051500,bt,
02w.1964,TY,NN,VIOLA,70,2.8,2.8,19.0,114.4,1964052512,1964052806,16.1,22.4,112.9,115.8,2.5,2.3,0,0,0,NaN,9X,w02,NaN,NaN,NaN,
03w.1964,TY,NN,WINNIE,100,7.5,7.5,16.1,121.0,1964062600,1964070312,11.7,21.8,104.8,136.6,7.8,9.3,4,0,4,ddRI,9X,w03,24,1964062700,bt,
04w.1964,TY,NN,ALICE,65,1.2,1.2,13.5,142.7,1964062618,1964062800,12.6,15.0,140.1,144.9,0.9,0.7,0,0,0,NaN,9X,w04,6,1964062700,bt,
05w.1964,TY,NN,BETTY,110,4.8,4.8,25.8,126.2,1964070200,1964070618,21.8,34.1,122.8,133.7,6.2,8.7,3,2,3,ddED,9X,w05,6,1964070206,bt,
06w.1964,STY,NN,CORA,140,4.0,4.0,11.9,133.2,1964070600,1964071000,9.9,13.2,124.8,142.9,5.9,10.0,4,3,6,ddED,9X,w06,6,1964070606,bt,
07w.1964,TY,NN,DORIS,80,4.5,4.5,17.0,132.7,1964071100,1964071512,9.8,25.1,124.1,145.1,3.5,3.2,1,0,3,ddRI,9X,w07,12,1964071112,bt,
08w.1964,TY,NN,ELSIE,100,5.0,5.0,14.6,130.4,1964071318,1964071818,13.0,18.2,117.8,143.0,3.6,3.3,3,0,4,ddRI,9X,w08,30,1964071500,bt,
09w.1964,TY,NN,FLOSSIE,80,3.5,3.5,30.6,124.4,1964072600,1964072912,25.3,39.5,122.3,127.8,3.8,4.1,0,0,0,NaN,9X,w09,NaN,NaN,NaN,
10w.1964,TS,NN,GRACE,50,4.2,8.2,22.5,131.5,1964072612,1964080318,19.5,30.2,128.8,138.2,2.3,1.4,2,0,1,ddRI,9X,w10,12,1964072700,bt,
11w.1964,STY,NN,HELEN,130,6.8,6.8,27.5,136.6,1964072718,1964080312,19.5,39.2,122.3,149.5,9.3,14.3,6,4,3,ddED,9X,w11,NaN,NaN,NaN,
12w.1964,STY,NN,IDA,135,7.0,7.0,15.6,128.6,1964080206,1964080906,8.0,23.5,111.0,147.7,8.9,13.5,8,0,6,ddRI,9X,w12,12,1964080218,bt,
13w.1964,TS,NN,JUNE,40,2.8,3.0,16.6,128.2,1964081000,1964081300,12.9,20.2,123.8,133.7,1.2,0.6,0,0,0,NaN,9X,w13,12,1964081012,bt,
14w.1964,TS,NN,LORNA,35,0.8,1.0,18.6,142.7,1964081200,1964081300,17.2,20.1,142.0,143.3,0.4,0.2,0,0,0,NaN,9X,w14,6,1964081206,bt,
15w.1964,TY,NN,KATHY,115,13.2,13.2,29.2,134.2,1964081206,1964082512,23.9,40.3,126.3,151.2,16.3,21.1,5,0,0,rrRI,9X,w15,NaN,NaN,NaN,
16w.1964,TY,NN,MARIE,70,4.5,4.5,23.6,131.6,1964081406,1964081818,20.3,28.7,128.4,134.5,2.6,1.8,0,0,2,ddRW,9X,w16,42,1964081600,bt,
17w.1964,TS,NN,NANCY,35,2.0,2.2,26.9,150.8,1964081706,1964081912,25.4,28.8,145.1,154.5,0.8,0.3,0,0,0,NaN,9X,w17,24,1964081806,bt,
18w.1964,TS,NN,OLGA,45,1.5,1.8,19.0,107.6,1964082312,1964082506,18.2,20.4,106.2,108.7,0.8,0.5,0,0,1,ddRW,9X,w18,12,1964082400,bt,
19w.1964,TS,NN,PAMELA,50,1.2,1.2,16.4,169.8,1964082500,1964082606,16.0,16.9,167.5,172.0,0.7,0.5,0,0,0,NaN,9X,w19,6,1964082506,bt,
20w.1964,TY,NN,RUBY,120,5.2,5.2,21.2,119.6,1964090106,1964090612,19.2,28.2,105.8,132.2,5.6,6.8,4,0,4,ddRI,9X,w20,NaN,NaN,NaN,
21w.1964,STY,NN,SALLY,170,8.2,8.5,16.5,132.9,1964090300,1964091112,9.2,28.0,107.0,159.3,12.1,25.4,10,3,10,ddED,9X,w21,12,1964090312,bt,
22w.1964,TY,NN,TILDA,110,10.0,10.2,19.2,114.7,1964091306,1964092312,17.0,21.3,102.6,132.3,10.7,12.8,7,1,6,ddED,9X,w22,6,1964091312,bt,
23w.1964,TY,NN,VIOLET,75,1.5,1.5,14.9,109.5,1964091400,1964091512,12.9,16.5,106.1,113.0,1.2,1.0,1,1,0,rrED,9X,w23,6,1964091406,bt,
24w.1964,STY,NN,WILDA,150,7.5,7.5,29.4,141.0,1964091906,1964092618,18.5,51.5,130.1,177.0,11.0,18.7,7,5,4,ddED,9X,w24,NaN,NaN,NaN,
25w.1964,TS,NN,ANITA,50,2.8,3.0,14.4,111.7,1964092412,1964092712,12.8,16.2,105.8,116.8,1.5,0.8,0,0,1,ddRW,9X,w25,18,1964092506,bt,
26w.1964,TS,NN,BILLIE,60,6.0,6.0,15.0,124.0,1964092512,1964100112,12.8,17.8,105.2,140.0,3.4,2.2,0,0,1,ddRW,9X,w26,42,1964092706,bt,
27w.1964,TY,NN,CLARA,80,6.0,6.2,15.5,121.5,1964100200,1964100806,8.7,18.5,104.9,138.8,5.7,5.8,0,0,2,ddRW,9X,w27,12,1964100212,bt,
28w.1964,TY,NN,DOT,90,7.2,7.2,16.6,121.7,1964100606,1964101312,8.3,24.2,114.5,136.4,7.3,7.9,0,0,2,ddRW,9X,w28,NaN,NaN,NaN,
29w.1964,TS,NN,ELLEN,45,2.2,2.2,8.2,164.2,1964100800,1964101006,7.8,8.8,160.5,167.8,1.4,0.9,0,0,0,NaN,9X,w29,6,1964100806,bt,
30w.1964,TS,NN,FRAN,50,2.2,2.2,18.1,160.3,1964101506,1964101712,16.2,21.5,158.9,162.7,1.4,0.9,0,0,0,NaN,9X,w30,NaN,NaN,NaN,
31w.1964,TS,NN,GEORGIA,45,3.8,3.8,16.2,117.1,1964102000,1964102318,12.8,17.9,106.3,129.8,2.0,1.1,0,0,0,NaN,9X,w31,30,1964102106,bt,
32w.1964,TY,NN,HOPE,75,7.0,7.0,24.1,143.3,1964102318,1964103018,13.7,38.2,135.1,172.0,5.3,4.4,0,0,0,NaN,9X,w32,12,1964102406,bt,
33w.1964,TY,NN,IRIS,65,2.0,2.0,14.1,111.6,1964110212,1964110412,13.7,14.8,108.3,114.8,1.8,1.5,0,0,0,NaN,9X,w33,NaN,NaN,NaN,
34w.1964,TY,NN,JOAN,70,3.0,3.0,13.1,112.1,1964110612,1964110912,12.7,14.5,105.5,117.5,2.2,1.7,1,0,2,ddRI,9X,w34,NaN,NaN,NaN,
35w.1964,TY,NN,KATE,80,4.5,4.5,10.8,110.8,1964111300,1964111712,8.6,15.0,105.5,113.4,3.5,3.1,1,0,4,ddRI,9X,w35,NaN,NaN,NaN,
36w.1964,STY,NN,LOUISE,165,5.0,5.2,8.4,130.4,1964111506,1964112012,6.5,12.9,123.3,138.0,7.7,15.6,10,2,6,ddED,9X,w36,6,1964111512,bt,
37w.1964,TS,NN,MARGE,55,2.8,3.0,15.5,118.8,1964112100,1964112400,12.9,19.0,115.8,122.2,1.8,1.2,0,0,0,NaN,9X,w37,6,1964112106,bt,
38w.1964,TS,NN,NORA,55,1.8,1.8,13.4,119.7,1964112700,1964112818,11.3,16.0,118.0,121.6,1.1,0.7,0,0,0,NaN,9X,w38,NaN,NaN,NaN,
39w.1964,STY,NN,OPAL,170,7.2,7.2,10.9,133.2,1964120818,1964121600,5.8,17.1,120.3,153.4,10.8,24.3,9,1,7,ddED,9X,w39,6,1964120900,bt,
40w.1964,TD,NN,NONAME,25,0.8,0.8,13.2,143.2,1964051618,1964051712,12.8,13.7,142.7,143.8,0.2,0.0,0,0,0,NaN,9X,w40,NaN,NaN,NaN,
41w.1964,TD,NN,NONAME,25,1.0,1.0,13.9,133.8,1964072112,1964072212,13.6,14.0,130.6,137.0,0.3,0.0,0,0,0,NaN,9X,w41,NaN,NaN,NaN,
42w.1964,TD,NN,NONAME,25,0.5,0.5,16.5,144.5,1964090206,1964090218,16.1,17.0,144.4,144.6,0.2,0.0,0,0,0,NaN,9X,w42,NaN,NaN,NaN,
43w.1964,TD,NN,NONAME,25,3.0,3.0,8.7,141.9,1964102018,1964102318,8.3,8.9,135.8,148.0,0.8,0.0,0,0,0,NaN,9X,w43,NaN,NaN,NaN,
