stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
02w.1953,TY,NN,IRMA,100,6.2,7.5,11.0,145.8,1953021800,1953022512,6.9,14.2,125.6,167.1,5.2,5.2,4,1,3,ddED,9X,w02,54,1953022006,bt,
03w.1953,TY,NN,JUDY,120,10.0,10.8,16.2,131.9,1953052800,1953060718,7.5,35.7,120.4,150.0,10.8,13.3,4,0,8,ddRI,9X,w03,6,1953052806,bt,
04w.1953,TS,NN,NONAME,40,2.0,2.0,15.2,124.3,1953062400,1953062600,13.5,17.2,120.0,128.2,1.0,0.5,0,0,0,NaN,9X,w04,12,1953062412,bt,
05w.1953,STY,NN,KIT,150,12.8,13.2,19.9,133.2,1953062500,1953070806,5.0,41.0,119.5,150.0,16.0,27.4,11,0,6,ddRI,9X,w05,18,1953062518,bt,
06w.1953,TY,NN,LOLA,80,10.5,10.5,25.3,148.1,1953072312,1953080300,17.0,42.9,140.9,158.0,9.2,9.2,0,0,2,ddRW,9X,w06,42,1953072506,bt,
07w.1953,TY,NN,MAMIE,100,9.2,9.5,27.9,138.8,1953073000,1953080812,19.4,38.1,130.3,142.9,7.0,6.3,5,1,2,ddED,9X,w07,30,1953073106,bt,
08w.1953,STY,NN,NINA,160,10.2,10.2,19.9,134.6,1953080806,1953081812,8.5,33.0,117.8,151.8,16.8,35.9,6,2,7,ddED,9X,w08,NaN,NaN,NaN,
09w.1953,TS,NN,NONAME,45,1.8,1.8,18.9,113.9,1953080906,1953081100,17.2,19.8,111.0,117.2,1.1,0.7,0,0,0,NaN,9X,w09,NaN,NaN,NaN,
10w.1953,TY,NN,OPHELIA,100,4.5,4.5,18.7,110.1,1953081200,1953081612,18.0,19.3,100.0,120.8,4.4,4.8,5,1,4,ddED,9X,w10,6,1953081206,bt,
11w.1953,TY,NN,PHYLLIS,75,7.0,7.0,18.0,130.5,1953081500,1953082200,8.7,31.0,115.5,147.0,4.7,3.9,0,0,2,ddRW,9X,w11,42,1953081618,bt,
12w.1953,TY,NN,RITA,125,9.5,9.5,17.4,138.6,1953082312,1953090200,9.5,23.0,113.8,161.3,14.4,23.2,10,0,3,ddRI,9X,w12,NaN,NaN,NaN,
13w.1953,TS,NN,NONAME,55,3.2,3.2,12.7,133.5,1953082606,1953082912,12.2,13.0,129.0,138.2,2.2,1.6,0,0,0,NaN,9X,w13,6,1953082612,bt,
14w.1953,TY,NN,SUSAN,110,5.2,5.2,20.9,114.3,1953091506,1953092012,19.7,22.0,108.0,119.5,6.1,8.5,3,3,6,ddED,9X,w14,18,1953091600,bt,
15w.1953,STY,NN,TESS,150,8.5,10.5,23.1,139.8,1953091700,1953092712,9.0,49.2,132.9,152.0,9.7,12.9,8,2,5,ddED,9X,w15,54,1953091906,bt,
16w.1953,TS,NN,NONAME,40,3.5,3.5,17.7,111.9,1953092500,1953092812,15.1,19.5,107.3,114.5,1.5,0.7,0,0,0,NaN,9X,w16,18,1953092518,bt,
17w.1953,TY,NN,VIOLA,100,4.5,4.5,26.4,138.0,1953100312,1953100800,21.5,34.0,122.2,156.5,4.0,3.9,1,0,3,ddRI,9X,w17,NaN,NaN,NaN,
18w.1953,TY,NN,WINNIE,65,3.8,3.8,19.7,157.1,1953100600,1953100918,13.5,29.2,154.2,160.2,2.8,2.3,2,0,0,rrRI,9X,w18,12,1953100612,bt,
19w.1953,TY,NN,ALICE,100,12.0,12.0,23.9,153.4,1953101112,1953102312,9.4,42.5,141.0,191.0,11.6,12.6,0,0,1,ddRW,9X,w19,NaN,NaN,NaN,
20w.1953,STY,NN,BETTY,130,6.0,7.5,15.2,119.5,1953102512,1953110200,8.6,18.8,107.5,138.2,8.1,12.6,7,1,2,ddED,9X,w20,54,1953102718,bt,
21w.1953,TY,NN,CORA,120,11.2,11.2,12.8,133.6,1953110818,1953112000,6.3,20.8,119.6,154.7,8.7,9.4,5,0,5,ddRI,9X,w21,102,1953111300,bt,
22w.1953,TS,NN,NONAME,40,4.0,4.0,14.8,131.7,1953112500,1953112900,11.3,19.0,126.7,134.0,1.3,0.3,0,0,0,NaN,9X,w22,66,1953112718,bt,
23w.1953,TS,NN,NONAME,40,5.0,5.0,6.5,141.9,1953112800,1953120300,4.2,7.7,134.5,147.3,1.8,0.6,0,0,0,NaN,9X,w23,30,1953112906,bt,
24w.1953,STY,NN,DORIS,150,11.5,12.8,16.4,151.7,1953120906,1953122200,5.8,30.0,141.3,169.8,13.7,19.2,5,2,5,ddED,9X,w24,42,1953121100,bt,
