stmid,tctype,stmtype,sname,maxv,ndtc,ndstm,blat,blon,bdtg,edtg,minlat,maxlat,minlon,maxlon,stcd,ace,nri,ned,nrw,ricode,9x,9xid,t2gen,gendtg,wncode,
01w.1995,TD,NN,NONAME,30,3.0,4.8,6.8,180.8,1995010412,1995010906,3.9,10.3,170.9,189.0,0.8,0.0,0,0,0,NaN,9X,w01,90,1995010806,wn,
02w.1995,TS,NN,CHUCK,35,6.2,13.0,7.7,161.6,1995042300,1995050600,5.0,15.0,144.2,169.0,1.9,0.4,0,0,0,NaN,9X,w02,126,1995042806,wn,
03w.1995,TS,NN,DEANNA,50,9.0,12.8,15.4,127.3,1995052800,1995060918,7.3,30.3,117.6,149.8,4.8,3.0,0,0,0,NaN,9X,w03,114,1995060118,wn,
04w.1995,TS,NN,ELI,40,6.2,10.2,13.4,145.1,1995053000,1995060906,5.2,27.9,137.2,155.5,2.6,1.2,0,0,0,NaN,9X,w04,126,1995060406,wn,
05w.1995,TY,NN,FAYE,105,10.5,13.0,21.2,137.8,1995071206,1995072506,5.9,43.9,126.2,155.5,9.5,11.2,0,0,5,ddRW,9X,w05,90,1995071600,wn,
06w.1995,TS,NN,NONAME,35,2.8,4.0,16.9,125.1,1995072506,1995072906,15.1,18.9,121.7,133.2,0.9,0.2,0,0,0,NaN,9X,w06,36,1995072618,wn,
07w.1995,TY,NN,GARY,65,4.2,4.5,20.0,118.4,1995072706,1995073118,18.2,25.8,116.9,120.0,2.8,2.2,0,0,1,ddRW,9X,w07,42,1995072900,wn,
08w.1995,TY,NN,HELEN,70,6.2,10.0,17.0,128.5,1995080300,1995081300,12.0,26.0,114.5,145.3,3.3,2.2,0,0,2,ddRW,9X,w08,96,1995080700,wn,
09w.1995,TS,NN,IRVING,60,4.2,7.8,16.5,114.4,1995081306,1995082100,11.6,23.7,107.7,124.0,2.5,1.7,0,0,0,NaN,9X,w09,96,1995081706,wn,
10w.1995,TS,NN,JANIS,55,10.0,13.0,27.8,135.7,1995081700,1995083000,12.0,45.0,120.8,176.0,5.6,3.6,0,0,0,NaN,9X,w10,108,1995082112,wn,
11w.1995,TD,NN,NONAME,25,1.0,2.2,24.2,126.7,1995082100,1995082306,23.2,25.2,124.3,130.1,0.2,0.0,0,0,0,NaN,9X,w11,36,1995082212,wn,
12w.1995,STY,NN,KENT,130,7.0,8.8,17.9,123.2,1995082400,1995090118,9.6,25.3,103.7,133.7,8.0,11.1,6,2,6,ddED,9X,w12,48,1995082600,wn,
13w.1995,TY,NN,LOIS,65,5.0,9.8,17.6,111.3,1995082106,1995083100,15.6,19.3,96.7,115.3,3.6,3.1,0,0,3,ddRW,9X,w13,114,1995082600,wn,
14w.1995,TY,NN,MARK,95,4.2,5.5,31.4,158.3,1995082806,1995090218,24.0,41.0,150.8,179.2,3.9,4.2,5,0,3,ddRI,9X,w14,42,1995083000,wn,
15w.1995,TS,NN,NINA,45,6.8,7.0,16.1,120.9,1995090100,1995090800,8.2,22.9,104.1,139.3,3.1,1.6,0,0,0,NaN,9X,w15,42,1995090218,wn,
01l.1995,TY,NN,ALLISON,65,8.0,8.0,37.9,287.8,1995060300,1995061100,17.4,65.0,273.7,308.0,5.3,3.9,2,0,1,ddRI,9X,l01,NaN,NaN,wn,
02l.1995,TS,NN,BARRY,60,4.5,5.0,35.9,291.7,1995070506,1995071006,31.3,48.5,288.0,300.8,2.7,1.9,2,0,0,rrRI,9X,l02,36,1995070618,wn,
03l.1995,TS,NN,CHANTAL,60,10.0,10.0,30.4,299.7,1995071200,1995072200,17.1,55.0,290.2,340.0,6.5,4.8,0,0,0,NaN,9X,l03,36,1995071312,wn,
04l.1995,TS,NN,DEAN,40,2.8,5.0,29.7,265.8,1995072818,1995080218,26.1,33.0,261.5,273.4,0.9,0.2,0,0,0,NaN,9X,l04,NaN,NaN,wn,
05l.1995,TY,NN,ERIN,80,4.2,6.5,30.1,277.1,1995073100,1995080612,22.3,38.8,269.8,286.8,4.3,4.3,1,0,3,ddRI,9X,l05,NaN,NaN,wn,
06l.1995,TD,NN,SIX,30,1.0,1.8,21.1,263.2,1995080518,1995080712,20.2,21.8,261.0,264.8,0.2,0.0,0,0,0,NaN,9X,l06,NaN,NaN,wn,
07l.1995,TY,NN,FELIX,120,17.0,17.0,33.2,304.9,1995080800,1995082500,14.3,61.5,287.1,359.0,16.8,18.6,5,0,0,rrRI,9X,l07,6,1995080806,wn,
08l.1995,TS,NN,GABRIELLE,60,2.2,2.2,23.5,263.4,1995080918,1995081200,23.0,23.9,261.8,265.2,1.3,0.8,0,0,0,NaN,9X,l08,NaN,NaN,wn,
09l.1995,TY,NN,HUMBERTO,95,10.0,10.0,23.8,316.2,1995082200,1995090100,13.2,40.0,310.6,327.0,11.4,13.3,2,0,1,ddRI,9X,l09,6,1995082206,wn,
10l.1995,TY,NN,IRIS,95,16.0,16.0,26.8,309.0,1995082212,1995090712,13.2,49.3,297.5,355.6,15.5,16.0,3,0,0,rrRI,9X,l10,NaN,NaN,wn,
11l.1995,TS,NN,JERRY,35,3.2,5.2,29.6,277.8,1995082218,1995082800,23.7,33.9,276.0,281.3,1.1,0.4,0,0,0,NaN,9X,l11,NaN,NaN,wn,
12l.1995,TS,NN,KAREN,45,7.5,7.5,20.8,312.2,1995082612,1995090300,15.4,33.0,298.1,327.3,3.7,2.0,0,0,0,NaN,9X,l12,NaN,NaN,wn,
13l.1995,STY,NN,LUIS,130,15.0,15.0,24.2,307.4,1995082818,1995091218,11.4,60.0,290.2,332.5,21.8,35.0,6,0,3,ddRI,9X,l13,NaN,NaN,wn,
14l.1995,TD,NN,FOURTEEN,30,4.0,4.0,22.8,307.6,1995090912,1995091312,17.9,26.5,298.7,318.1,1.1,0.0,0,0,0,NaN,9X,l14,48,1995091112,wn,
15l.1995,TY,NN,MARILYN,100,14.0,19.0,29.2,301.7,1995091218,1995100118,11.7,39.8,290.5,312.8,12.6,13.6,2,0,0,rrRI,9X,l15,NaN,NaN,wn,
16l.1995,TY,NN,NOEL,65,11.0,11.0,23.4,320.1,1995092618,1995100718,10.4,36.0,316.9,332.0,8.1,6.6,0,0,0,NaN,9X,l16,6,1995092700,wn,
17l.1995,STY,NN,OPAL,130,9.0,9.0,25.2,271.9,1995092718,1995100618,19.1,44.5,267.7,283.5,6.7,6.9,3,1,4,ddED,9X,l17,NaN,NaN,wn,
18l.1995,TS,NN,PABLO,50,3.8,3.8,11.4,314.7,1995100418,1995100812,8.3,12.8,302.5,328.6,2.3,1.4,0,0,0,NaN,9X,l18,6,1995100500,wn,
19l.1995,TY,NN,ROXANNE,100,13.2,13.2,20.1,269.3,1995100718,1995102100,14.0,22.4,264.0,277.9,10.3,9.6,4,0,1,ddRI,9X,l19,24,1995100818,wn,
20l.1995,TS,NN,SEBASTIEN,55,4.2,4.5,18.8,300.9,1995102012,1995102500,13.8,22.0,295.5,306.2,2.2,1.3,0,0,0,NaN,9X,l20,NaN,NaN,wn,
21l.1995,TY,NN,TANYA,75,7.0,7.0,33.8,313.6,1995102700,1995110300,24.6,50.5,300.8,337.0,6.2,5.9,0,0,0,NaN,9X,l21,12,1995102712,wn,
01e.1995,TD,NN,ONE,30,1.5,1.8,13.6,249.9,1995052106,1995052300,13.2,14.3,244.4,255.8,0.4,0.0,0,0,0,NaN,9X,e01,NaN,NaN,wn,
02e.1995,TY,NN,ADOLPH,115,5.5,5.8,16.3,251.6,1995061512,1995062106,11.4,18.4,248.5,254.1,5.3,6.3,7,0,6,ddRI,9X,e02,6,1995061518,wn,
03e.1995,TY,NN,BARBARA,120,10.2,10.2,14.3,236.9,1995070718,1995071800,11.3,17.3,215.6,256.8,12.2,17.7,7,0,6,ddRI,9X,e03,NaN,NaN,wn,
04e.1995,TY,NN,COSME,65,5.0,5.0,19.7,244.7,1995071700,1995072200,17.0,21.8,235.0,251.9,3.0,2.2,0,0,2,ddRW,9X,e04,6,1995071706,wn,
05e.1995,TS,NN,DALILA,55,8.5,8.8,17.0,243.8,1995072412,1995080206,13.1,21.2,232.9,252.0,4.5,2.7,0,0,0,NaN,9X,e05,6,1995072418,wn,
06e.1995,TS,NN,ERICK,55,6.2,6.2,17.2,242.4,1995080118,1995080800,13.8,20.7,238.7,249.2,2.6,1.1,0,0,0,NaN,9X,e06,24,1995080218,wn,
07e.1995,TY,NN,FLOSSIE,70,6.5,6.5,20.6,249.0,1995080712,1995081400,15.2,24.7,240.8,255.8,4.6,3.8,0,0,3,ddRW,9X,e07,36,1995080900,wn,
08e.1995,TS,NN,GIL,55,6.8,6.8,18.8,247.5,1995082018,1995082712,15.5,22.7,239.6,260.9,4.4,3.1,0,0,0,NaN,9X,e08,6,1995082100,wn,
09e.1995,TY,NN,HENRIETTE,85,7.0,7.0,21.7,246.9,1995090100,1995090800,15.7,24.7,232.3,256.2,5.1,4.7,4,0,2,ddRI,9X,e09,24,1995090200,wn,
10e.1995,TY,NN,ISMAEL,70,3.0,3.0,20.8,251.8,1995091218,1995091518,14.8,30.5,250.8,253.3,2.4,2.1,0,0,1,ddRW,9X,e10,NaN,NaN,wn,
11e.1995,STY,NN,JULIETTE,130,10.0,10.0,19.3,245.9,1995091618,1995092618,14.8,24.2,240.6,255.0,11.4,15.7,5,2,5,ddED,9X,e11,NaN,NaN,wn,
01b.1995,TS,NN,NONAME,45,4.0,8.0,20.9,89.1,1995091200,1995092000,14.2,27.8,78.0,103.7,1.3,0.4,0,0,0,NaN,9X,b01,120,1995091700,wn,
02a.1995,TS,NN,NONAME,50,6.8,7.5,17.9,66.5,1995101100,1995101812,16.6,20.0,57.8,73.5,3.2,1.8,0,0,0,NaN,9X,a02,36,1995101212,wn,
03b.1995,TY,NN,NONAME,70,3.8,5.2,16.0,88.4,1995110512,1995111018,8.6,26.5,83.4,96.4,2.2,1.7,0,0,3,ddRW,9X,b03,36,1995110700,wn,
04b.1995,TY,NN,NONAME,105,4.8,7.0,10.5,90.4,1995111818,1995112518,5.4,23.6,84.9,97.2,4.1,4.7,8,0,2,ddRI,9X,b04,72,1995112118,wn,
01p.1995,TS,NN,VANIA,60,6.5,8.5,-14.7,168.1,1994111018,1994111906,-19.5,-7.1,166.2,170.4,3.6,2.4,0,0,0,NaN,9X,p01,54,1994111300,wn,
02s.1995,TY,NN,ALBERTINE,115,11.0,11.0,-12.3,70.0,1994112106,1994120206,-25.2,-5.3,60.6,76.3,10.0,12.6,6,0,5,ddRI,9X,s02,84,1994112418,wn,
03s.1995,TY,NN,ANNETTE,110,7.2,10.0,-14.6,117.0,1994121000,1994122000,-31.3,-9.0,112.0,129.1,5.7,6.2,3,0,4,ddRI,9X,s03,120,1994121500,wn,
04p.1995,TS,NN,NONAME,35,2.5,3.8,-14.9,177.3,1994121306,1994121700,-24.6,-9.0,167.0,188.6,0.9,0.4,0,0,0,NaN,9X,p04,54,1994121512,bt,
05p.1995,TY,NN,WILLIAM,65,4.2,4.8,-17.1,200.0,1994123000,1995010318,-26.3,-11.0,195.0,213.0,2.6,1.9,0,0,0,NaN,9X,p05,48,1995010100,bt,
06s.1995,TS,NN,BENTHA,55,4.8,7.0,-12.8,59.9,1994123012,1995010612,-18.6,-6.0,54.4,63.1,2.6,1.7,0,0,1,ddRW,9X,s06,90,1995010306,wn,
07s.1995,TS,NN,CHRISTELLE,40,3.8,5.0,-16.7,57.0,1995010418,1995010918,-23.0,-11.0,54.0,57.9,1.5,0.7,0,0,0,NaN,9X,s07,48,1995010618,wn,
08s.1995,TY,NN,DORINA,100,11.8,13.8,-18.3,70.9,1995011618,1995013012,-29.6,-9.5,55.7,79.3,10.2,11.0,6,0,0,rrRI,9X,s08,84,1995012006,wn,
09s.1995,TS,NN,FODAH,45,4.5,7.8,-22.4,40.4,1995011912,1995012706,-33.0,-16.9,38.0,45.6,2.2,1.3,0,0,0,NaN,9X,s09,114,1995012406,wn,
10s.1995,TY,NN,GAIL,75,9.2,11.8,-18.3,68.0,1995013118,1995021212,-41.7,-11.6,59.2,72.8,7.6,7.2,2,0,0,rrRI,9X,s10,120,1995020518,wn,
11s.1995,TS,NN,HEIDA,40,4.5,7.2,-15.7,88.3,1995013118,1995020800,-22.2,-10.0,72.1,95.9,1.7,0.6,0,0,0,NaN,9X,s11,120,1995020518,wn,
12s.1995,TY,NN,BOBBY,110,7.2,9.5,-18.5,120.9,1995021800,1995022712,-30.4,-11.0,115.2,133.0,6.0,6.3,2,0,6,ddRI,9X,s12,90,1995022118,wn,
13s.1995,TY,NN,INGRID,100,7.0,8.2,-20.7,61.5,1995022118,1995030200,-34.6,-13.7,58.7,66.9,6.4,7.0,0,0,5,ddRW,9X,s13,54,1995022400,wn,
14p.1995,TY,NN,VIOLET,75,5.5,7.5,-18.9,154.9,1995022800,1995030712,-30.8,-11.0,152.4,160.2,3.6,2.8,1,0,3,ddRI,9X,p14,78,1995030306,wn,
15p.1995,TS,NN,WARREN,55,3.2,3.5,-16.0,138.5,1995030312,1995030700,-19.2,-13.0,133.6,140.6,1.9,1.2,0,0,0,NaN,9X,p15,36,1995030500,wn,
16s.1995,TY,NN,JOSTA,65,6.5,8.0,-13.5,43.3,1995030418,1995031218,-14.6,-12.5,41.5,47.3,4.0,2.9,0,0,0,NaN,9X,s16,60,1995030706,wn,
17s.1995,TY,NN,KYLIE,85,9.2,10.5,-16.6,56.5,1995030418,1995031506,-28.9,-13.2,52.6,58.4,6.6,5.9,0,0,3,ddRW,9X,s17,60,1995030706,wn,
18s.1995,TD,NN,NONAME,30,1.8,2.2,-22.8,181.7,1995031506,1995031712,-30.8,-16.9,175.3,192.6,0.4,0.0,0,0,0,NaN,9X,s18,NaN,NaN,NaN,
19p.1995,TY,NN,MARLENE,125,12.2,13.2,-15.8,72.6,1995032818,1995041100,-22.7,-9.6,68.9,89.8,11.9,14.7,4,0,1,ddRI,9X,p19,42,1995033012,wn,
20s.1995,TD,NN,NONAME,25,1.8,5.0,-12.3,134.2,1995040100,1995040600,-16.3,-10.9,125.4,144.5,0.4,0.0,0,0,0,NaN,9X,s20,60,1995040312,wn,
21p.1995,TY,NN,CHLOE,125,4.8,10.5,-11.8,125.8,1995032918,1995040906,-19.4,-9.0,121.2,131.0,4.4,5.8,7,3,4,ddED,9X,p21,162,1995040512,wn,
22s.1995,TY,NN,AGNES,110,7.0,8.0,-11.4,147.0,1995041512,1995042312,-13.0,-8.6,143.5,148.1,6.0,6.8,6,3,3,ddED,9X,s22,42,1995041706,wn,
